NODE,mcc_mean,mcc_std,mcc_p10,mcc_p90,n
POD_SUNSET_2_UNITS-APND,-5.9522047916666665,10.341777398813232,-16.597575,0.0,96
POD_SUNSLR_1_SSVSR1-APND,-8.6835971875,17.993714749342878,-42.945769999999996,0.0,96
POD_SYCAMR_2_UNIT 1-APND,-4.889854583333333,11.610572193428935,-15.50924,0.0,96
POD_SYCAMR_2_UNIT 2-APND,-4.889854583333333,11.61057219342893,-15.50924,0.0,96
POD_SYCAMR_2_UNIT 3-APND,-4.889854583333333,11.61057219342893,-15.50924,0.0,96
POD_SYCAMR_2_UNIT 4-APND,-4.889854583333333,11.610572193428931,-15.50924,0.0,96
POD_TANHIL_6_SOLART-APND,-5.981893854166667,10.337203832083555,-16.597575,0.0,96
POD_TBLMTN_6_QF-APND,9.873209583333333,17.54824483923065,0.0,26.305390000000003,96
POD_TEHAPI_2_WIND1-APND,-5.6378721875,11.371855603160414,-15.58075,0.0,96
POD_TEHAPI_2_WIND2-APND,-5.6378721875,11.371855603160414,-15.58075,0.0,96
POD_TERMEX_2_PL1X3-APND,-4.846376041666667,10.498325161248937,-11.041889999999999,0.0,96
POD_TIFFNY_1_DILLON-APND,-3.4788260416666668,8.11365475097803,-9.2248,0.0,96
POD_TIGRCK_7_UNITS-APND,8.233645416666667,16.557579266712484,0.0,23.397365,96
POD_TKOPWR_6_HYDRO-APND,7.875150312500001,17.29678868355769,-0.033615,20.565640000000002,96
POD_TRACY_7_UNIT 3-APND,0.0,0.0,0.0,0.0,96
POD_TRNQL8_2_AMASR1-APND,-3.2799720833333335,19.01011692639961,-22.592005,10.812045000000001,96
POD_TRNQL8_2_AZUSR1-APND,-3.2799720833333335,19.01011692639961,-22.592005,10.812045000000001,96
POD_TRNQL8_2_ROJSR1-APND,-3.2799720833333335,19.010116926399615,-22.592005,10.812045000000001,96
POD_TRNQL8_2_VERSR1-APND,-3.2799720833333335,19.010116926399615,-22.592005,10.812045000000001,96
POD_TRNQLT_2_SOLAR-APND,-3.2799720833333335,19.01011692639961,-22.592005,10.812045000000001,96
POD_TRNSWD_1_QF-APND,-3.4788260416666668,8.11365475097803,-9.2248,0.0,96
POD_TULEWD_1_TULWD1-APND,-4.454308229166666,10.525808017571109,-10.869265,0.0,96
POD_TXMCKT_6_UNIT-APND,-5.337788645833334,10.863689640377311,-16.597575,0.0,96
POD_ULTPFR_1_UNIT 1-APND,-1.2080009374999998,12.961152474197174,-12.220105,8.772425,96
POD_ULTRCK_2_UNIT-APND,6.494335729166667,18.440739678256588,-7.463535,23.81258,96
POD_UNOCAL_1_UNITS-APND,9.495627083333334,18.243319252876443,0.0,28.38617,96
POD_UNVRSY_1_UNIT 1-APND,-5.834881458333334,10.354833977476666,-16.597575,0.0,96
POD_USWND2_1_WIND1-APND,9.110337291666667,18.25448338329389,0.0,24.073684999999998,96
POD_USWND2_1_WIND2-APND,9.110337291666667,18.254483383293888,0.0,24.073684999999998,96
POD_USWND2_1_WIND3-APND,9.110337291666667,18.25448338329389,0.0,24.073684999999998,96
POD_VACADX_1_UNITA1-APND,9.2371075,18.500002263434634,0.0,26.573695,96
POD_VALTNE_2_AVASR1-APND,-5.867137916666667,11.873168137054678,-17.874145,0.0,96
POD_VEDDER_1_SEKERN-APND,-5.932037083333333,10.35205581576935,-16.597575,0.0,96
POD_VERNON_6_MALBRG-APND,-4.8038678125,10.892133284380902,-11.751505,0.0,96
POD_VOYAGR_2_VOYWD2-APND,-5.804293958333333,11.777282337515238,-16.420365,0.0,96
POD_VOYAGR_2_VOYWD3-APND,-5.804293958333333,11.777282337515235,-16.420365,0.0,96
POD_VOYAGR_2_VOYWD4-APND,-5.804293958333333,11.777282337515233,-16.420365,0.0,96
POD_WAUKNA_1_SOLAR2-APND,-2.0458922916666666,13.232620265549865,-15.656615,5.506225000000001,96
POD_WDLEAF_7_UNIT 1-APND,10.702940208333333,18.975089243027362,-0.48043,33.695840000000004,96
POD_WESTPT_2_UNIT-APND,8.233645416666667,16.55757926671248,0.0,23.397365,96
POD_WHTWTR_1_WINDA1-APND,-3.4788260416666668,8.113654750978032,-9.2248,0.0,96
POD_WISTRA_2_WRSSR1-APND,-4.846376041666667,10.49832516124894,-11.041889999999999,0.0,96
POD_WLDWD_1_SOLAR1-APND,-5.924119791666667,10.30104041883138,-16.597575,0.0,96
POD_YUBACT_1_SUNSWT-APND,13.942844583333333,25.916428255708343,-1.072435,39.058099999999996,96
POD_YUBACT_6_UNITA1-APND,13.942844583333333,25.916428255708343,-1.072435,39.058099999999996,96
POD_ZOND_6_UNIT-APND,9.433791875,17.4675667187616,0.0,29.223405,96
POPUD_1_NCL-APND,0.0,0.0,0.0,0.0,96
POST_FLS_1_GEN_TOTAL-APND,0.0,0.0,0.0,0.0,96
PP_1_PP-APND,0.0,0.0,0.0,0.0,96
PRIMM_2_SOLAR1-APND,-4.391257708333334,9.841930108099673,-10.008379999999999,0.0,96
PSEI_BCUS.BORDER-APND,0.0,0.0,0.0,0.0,96
PSEI_BPAT.PSEI-APND,0.0,0.0,0.0,0.0,96
PSEI_CAPTAINJACK-APND,0.0,0.0,0.0,0.0,96
PSEI_COBH-APND,0.0,0.0,0.0,0.0,96
PSEI_JOHNDAY-APND,0.0,0.0,0.0,0.0,96
PSEI_KFALLSGEN-APND,0.0,0.0,0.0,0.0,96
PSEI_MALIN-APND,0.0,0.0,0.0,0.0,96
PSEI_MIDC.AV-APND,0.0,0.0,0.0,0.0,96
PSEI_MIDCREMOTE-APND,0.0,0.0,0.0,0.0,96
PSEI_MIDC_PSEI-APND,0.0,0.0,0.0,0.0,96
PSEI_MIDC_PSEI_PGE-APND,0.0,0.0,0.0,0.0,96
PSEI_MINTFARM-APND,0.0,0.0,0.0,0.0,96
PSEI_PSE.COLSTRIP-APND,0.0,0.0,0.0,0.0,96
PSEI_SCL.SYSTEM-APND,0.0,0.0,0.0,0.0,96
PSEI_TPWR.STAR-APND,0.0,0.0,0.0,0.0,96
PTRPP_2_WIND-APND,0.0,0.0,0.0,0.0,96
PWP1_2_PORTWEST1-APND,0.0,0.0,0.0,0.0,96
PWP2_2_RECIP1-6-APND,0.0,0.0,0.0,0.0,96
PWP2_2_RECIP7-12-APND,0.0,0.0,0.0,0.0,96
RDCLD_3_WIND-APND,0.0,0.0,0.0,0.0,96
RDGPOWER_1_UNIT4-6-APND,6.202104791666667,13.357841048288096,-0.033615,18.51544,96
RECPP_2_SOLAR-APND,0.0,0.0,0.0,0.0,96
REDCL_3_REDCLOUDWF-APND,0.0,0.0,0.0,0.0,96
REDROCK_1_CAPAGPUMPS-APND,0.0,0.0,0.0,0.0,96
REP_6_UNITS-APND,0.0,0.0,0.0,0.0,96
REXFRD_2_RSFBX2-APND,0.07042604166666665,2.312050792961291,-1.6421319999999997,2.5893580000000007,48
REXFRD_2_RSFSX2-APND,0.07042604166666662,2.312050792961291,-1.6421319999999997,2.5893580000000007,48
RP2_2_SOLAR-APND,0.0,0.0,0.0,0.0,96
RPEAK_6_UNITS-APND,0.0,0.0,0.0,0.0,96
RUSCTY_2_UNITS-APND,6.3140656250000005,18.60441026765002,-4.600565,25.05239,96
RUSSELL_2_SOLANO1-APND,9.344267395833333,18.427775508828844,0.0,27.249995,96
RVL_1_WHITECRK_PLANT-APND,0.0,0.0,0.0,0.0,96
RVSIDE_6_SPRING-APND,-4.233834270833333,9.388903318821331,-11.65864,0.0,96
RW_5_RHCC1MSG-APND,0.0,0.0,0.0,0.0,96
RW_5_RHCC2MSG-APND,0.0,0.0,0.0,0.0,96
SALOME_1_CAPAGSOLAR-APND,0.0,0.0,0.0,0.0,96
SALTSP_7_UNITS-APND,8.233645416666667,16.557579266712487,0.0,23.397365,96
SANDLT_2_SUNITS-APND,-4.804141041666667,10.404609845064526,-11.633565,0.0,96
SANITR_6_UNITS-APND,-3.77423625,12.444164125717153,-14.90899,0.0,96
SANTFG_7_UNITS-APND,9.416591770833334,18.31360331775539,0.0,27.55232,96
SBERDO_2_PSP3-APND,-4.113636354166666,9.125621706774963,-11.428885000000001,0.0,96
SBERDO_2_PSP4-APND,-4.109608125,9.123004374299686,-11.407525,0.0,96
SCAGS_2_CC_4_5-APND,-1.5657911458333331,3.782431807577005,-8.73516,0.0,96
SCEC_1_DERP01-APND,-6.0473615625,15.018239924446423,-11.60563,0.0,96
SCEC_1_PDRP03-APND,-18.06058125,26.30543696975677,-59.760523,0.0,24
SCEC_1_PDRP05-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP06-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP07-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP08-APND,-6.0473615625,15.018239924446425,-11.60563,0.0,96
SCEC_1_PDRP09-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP10-APND,-6.0473615625,15.018239924446423,-11.60563,0.0,96
SCEC_1_PDRP100-APND,-6.0473615625,15.018239924446416,-11.60563,0.0,96
SCEC_1_PDRP101-APND,-6.0473615625,15.018239924446425,-11.60563,0.0,96
SCEC_1_PDRP102-APND,-6.0473615625,15.018239924446425,-11.60563,0.0,96
SCEC_1_PDRP103-APND,-6.0473615625,15.018239924446425,-11.60563,0.0,96
SCEC_1_PDRP104-APND,-6.0473615625,15.018239924446418,-11.60563,0.0,96
SCEC_1_PDRP105-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP106-APND,-6.0473615625,15.01823992444642,-11.60563,0.0,96
SCEC_1_PDRP107-APND,-6.0473615625,15.01823992444642,-11.60563,0.0,96
SCEC_1_PDRP108-APND,-6.0473615625,15.018239924446425,-11.60563,0.0,96
SCEC_1_PDRP109-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP11-APND,-6.0473615625,15.018239924446423,-11.60563,0.0,96
SCEC_1_PDRP110-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP111-APND,-6.0473615625,15.018239924446425,-11.60563,0.0,96
SCEC_1_PDRP113-APND,-6.0473615625,15.018239924446423,-11.60563,0.0,96
SCEC_1_PDRP114-APND,-6.0473615625,15.018239924446423,-11.60563,0.0,96
SCEC_1_PDRP115-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP116-APND,-6.0473615625,15.018239924446423,-11.60563,0.0,96
SCEC_1_PDRP117-APND,-6.0473615625,15.018239924446423,-11.60563,0.0,96
SCEC_1_PDRP118-APND,-6.0473615625,15.018239924446425,-11.60563,0.0,96
SCEC_1_PDRP119-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP12-APND,-6.0473615625,15.018239924446418,-11.60563,0.0,96
SCEC_1_PDRP120-APND,-6.0473615625,15.018239924446418,-11.60563,0.0,96
SCEC_1_PDRP121-APND,-6.0473615625,15.01823992444642,-11.60563,0.0,96
SCEC_1_PDRP122-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP124-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP125-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP126-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP127-APND,-6.0473615625,15.018239924446423,-11.60563,0.0,96
SCEC_1_PDRP128-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP129-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP13-APND,-6.0473615625,15.01823992444642,-11.60563,0.0,96
SCEC_1_PDRP130-APND,-6.0473615625,15.018239924446418,-11.60563,0.0,96
SCEC_1_PDRP131-APND,-6.0473615625,15.018239924446425,-11.60563,0.0,96
SCEC_1_PDRP132-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP133-APND,-6.0473615625,15.018239924446418,-11.60563,0.0,96
SCEC_1_PDRP134-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP135-APND,-6.0473615625,15.018239924446423,-11.60563,0.0,96
SCEC_1_PDRP136-APND,-6.0473615625,15.018239924446423,-11.60563,0.0,96
SCEC_1_PDRP137-APND,-6.0473615625,15.01823992444642,-11.60563,0.0,96
SCEC_1_PDRP138-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP139-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP14-APND,-6.0473615625,15.018239924446423,-11.60563,0.0,96
SCEC_1_PDRP140-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP141-APND,-6.0473615625,15.018239924446425,-11.60563,0.0,96
SCEC_1_PDRP142-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP143-APND,-6.0473615625,15.018239924446418,-11.60563,0.0,96
SCEC_1_PDRP144-APND,-6.0473615625,15.018239924446423,-11.60563,0.0,96
SCEC_1_PDRP145-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP146-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP147-APND,-6.0473615625,15.018239924446425,-11.60563,0.0,96
SCEC_1_PDRP148-APND,-6.0473615625,15.018239924446418,-11.60563,0.0,96
SCEC_1_PDRP149-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP150-APND,-6.0473615625,15.018239924446418,-11.60563,0.0,96
SCEC_1_PDRP151-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP152-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP153-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP154-APND,-6.0473615625,15.018239924446423,-11.60563,0.0,96
SCEC_1_PDRP155-APND,-6.0473615625,15.018239924446418,-11.60563,0.0,96
SCEC_1_PDRP156-APND,-6.0473615625,15.018239924446418,-11.60563,0.0,96
SCEC_1_PDRP157-APND,-6.0473615625,15.018239924446418,-11.60563,0.0,96
SCEC_1_PDRP158-APND,-6.0473615625,15.018239924446416,-11.60563,0.0,96
SCEC_1_PDRP159-APND,-6.0473615625,15.018239924446425,-11.60563,0.0,96
SCEC_1_PDRP16-APND,-6.0473615625,15.018239924446423,-11.60563,0.0,96
SCEC_1_PDRP160-APND,-6.0473615625,15.018239924446418,-11.60563,0.0,96
SCEC_1_PDRP161-APND,-6.0473615625,15.018239924446426,-11.60563,0.0,96
SCEC_1_PDRP162-APND,-6.0473615625,15.018239924446418,-11.60563,0.0,96
SCEC_1_PDRP163-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP171-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP173-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP175-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP176-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP178-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP179-APND,-6.0473615625,15.018239924446425,-11.60563,0.0,96
SCEC_1_PDRP18-APND,-6.0473615625,15.018239924446416,-11.60563,0.0,96
SCEC_1_PDRP181-APND,-6.0473615625,15.018239924446418,-11.60563,0.0,96
SCEC_1_PDRP182-APND,-18.060581250000002,26.30543696975677,-59.760523,0.0,24
SCEC_1_PDRP183-APND,-2.042955,3.547283730619175,-7.246175999999999,0.0,72
SCEC_1_PDRP185-APND,-6.0473615625,15.01823992444642,-11.60563,0.0,96
SCEC_1_PDRP186-APND,-18.06058125,26.30543696975677,-59.760523,0.0,24
SCEC_1_PDRP187-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP188-APND,-6.0473615625,15.018239924446425,-11.60563,0.0,96
SCEC_1_PDRP189-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP19-APND,-6.0473615625,15.01823992444642,-11.60563,0.0,96
SCEC_1_PDRP190-APND,-18.06058125,26.30543696975677,-59.760523,0.0,24
SCEC_1_PDRP191-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP192-APND,-6.0473615625,15.018239924446423,-11.60563,0.0,96
SCEC_1_PDRP193-APND,-1.144101875,1.9841130686881137,-4.58809,0.0,48
SCEC_1_PDRP194-APND,-1.144101875,1.9841130686881134,-4.58809,0.0,48
SCEC_1_PDRP195-APND,-1.144101875,1.9841130686881134,-4.58809,0.0,48
SCEC_1_PDRP196-APND,-3.84066125,5.073549111884803,-10.327093999999999,0.45829499999999995,24
SCEC_1_PDRP20-APND,-6.0473615625,15.018239924446418,-11.60563,0.0,96
SCEC_1_PDRP30-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP31-APND,-6.0473615625,15.018239924446425,-11.60563,0.0,96
SCEC_1_PDRP32-APND,-6.0473615625,15.01823992444642,-11.60563,0.0,96
SCEC_1_PDRP38-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP42-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP48-APND,-6.0473615625,15.018239924446423,-11.60563,0.0,96
SCEC_1_PDRP49-APND,-6.0473615625,15.018239924446416,-11.60563,0.0,96
SCEC_1_PDRP50-APND,-6.0473615625,15.018239924446423,-11.60563,0.0,96
SCEC_1_PDRP51-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP52-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP53-APND,-6.0473615625,15.01823992444642,-11.60563,0.0,96
SCEC_1_PDRP54-APND,-6.0473615625,15.018239924446425,-11.60563,0.0,96
SCEC_1_PDRP55-APND,-6.0473615625,15.01823992444642,-11.60563,0.0,96
SCEC_1_PDRP56-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP60-APND,-6.0473615625,15.01823992444642,-11.60563,0.0,96
SCEC_1_PDRP61-APND,-6.0473615625,15.01823992444642,-11.60563,0.0,96
SCEC_1_PDRP62-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP63-APND,-6.0473615625,15.018239924446418,-11.60563,0.0,96
SCEC_1_PDRP64-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP65-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP66-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP67-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP68-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP69-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP70-APND,-6.0473615625,15.01823992444642,-11.60563,0.0,96
SCEC_1_PDRP71-APND,-6.0473615625,15.018239924446412,-11.60563,0.0,96
SCEC_1_PDRP72-APND,-6.0473615625,15.018239924446425,-11.60563,0.0,96
SCEC_1_PDRP73-APND,-6.0473615625,15.018239924446426,-11.60563,0.0,96
SCEC_1_PDRP74-APND,-6.0473615625,15.018239924446426,-11.60563,0.0,96
SCEC_1_PDRP75-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP76-APND,-6.0473615625,15.018239924446426,-11.60563,0.0,96
SCEC_1_PDRP77-APND,-6.0473615625,15.01823992444642,-11.60563,0.0,96
SCEC_1_PDRP78-APND,-6.0473615625,15.018239924446423,-11.60563,0.0,96
SCEC_1_PDRP79-APND,-6.0473615625,15.018239924446425,-11.60563,0.0,96
SCEC_1_PDRP80-APND,-6.0473615625,15.01823992444642,-11.60563,0.0,96
SCEC_1_PDRP81-APND,-6.0473615625,15.01823992444642,-11.60563,0.0,96
SCEC_1_PDRP82-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP83-APND,-6.0473615625,15.01823992444642,-11.60563,0.0,96
SCEC_1_PDRP84-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP85-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP86-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP87-APND,-6.0473615625,15.018239924446418,-11.60563,0.0,96
SCEC_1_PDRP88-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP89-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP90-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP91-APND,-6.0473615625,15.018239924446418,-11.60563,0.0,96
SCEC_1_PDRP92-APND,-6.0473615625,15.01823992444642,-11.60563,0.0,96
SCEC_1_PDRP93-APND,-6.0473615625,15.018239924446418,-11.60563,0.0,96
SCEC_1_PDRP94-APND,-6.0473615625,15.018239924446423,-11.60563,0.0,96
SCEC_1_PDRP95-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP96-APND,-6.0473615625,15.018239924446423,-11.60563,0.0,96
SCEC_1_PDRP97-APND,-6.0473615625,15.018239924446423,-11.60563,0.0,96
SCEC_1_PDRP98-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_PDRP99-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_RDRR08-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_RDRR35-APND,-6.0473615625,15.018239924446426,-11.60563,0.0,96
SCEC_1_RDRR36-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_RDRR37-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_RDRR38-APND,-6.0473615625,15.018239924446421,-11.60563,0.0,96
SCEC_1_RDRR39-APND,-6.0473615625,15.018239924446423,-11.60563,0.0,96
SCEN_6_PDRP01-APND,-5.136523333333334,11.367538190057335,-15.41334,0.0,96
SCEN_6_PDRP02-APND,-5.136523333333334,11.367538190057331,-15.41334,0.0,96
SCEN_6_PDRP03-APND,-5.136523333333334,11.367538190057333,-15.41334,0.0,96
SCEN_6_PDRP06-APND,-5.136523333333334,11.367538190057333,-15.41334,0.0,96
SCEN_6_PDRP07-APND,-5.136523333333334,11.367538190057337,-15.41334,0.0,96
SCEN_6_PDRP08-APND,-5.136523333333334,11.367538190057335,-15.41334,0.0,96
SCEN_6_PDRP09-APND,-5.136523333333334,11.367538190057335,-15.41334,0.0,96
SCEN_6_PDRP101-APND,-5.136523333333334,11.36753819005733,-15.41334,0.0,96
SCEN_6_PDRP102-APND,-5.136523333333334,11.367538190057335,-15.41334,0.0,96
SCEN_6_PDRP103-APND,-5.136523333333334,11.367538190057338,-15.41334,0.0,96
SCEN_6_PDRP104-APND,-5.136523333333334,11.367538190057335,-15.41334,0.0,96
SCEN_6_PDRP105-APND,-5.136523333333334,11.367538190057335,-15.41334,0.0,96
SCEN_6_PDRP106-APND,-5.136523333333334,11.36753819005733,-15.41334,0.0,96
SCEN_6_PDRP107-APND,-13.403934999999999,19.470922665655777,-47.41195199999999,0.0,24
SCEN_6_PDRP108-APND,-13.403934999999999,19.470922665655774,-47.41195199999999,0.0,24
SCEN_6_PDRP109-APND,-0.453564375,1.5723121154866118,-2.285971,0.0,48
SCEN_6_PDRP11-APND,-5.136523333333334,11.36753819005733,-15.41334,0.0,96
SCEN_6_PDRP111-APND,-9.819482291666667,14.626197723167289,-29.135337,0.0,48
SCEN_6_PDRP14-APND,-5.136523333333334,11.367538190057331,-15.41334,0.0,96
SCEN_6_PDRP15-APND,-5.136523333333334,11.367538190057335,-15.41334,0.0,96
SCEN_6_PDRP27-APND,-5.136523333333334,11.367538190057333,-15.41334,0.0,96
SCEN_6_PDRP28-APND,-5.136523333333334,11.367538190057338,-15.41334,0.0,96
SCEN_6_PDRP29-APND,-5.136523333333334,11.367538190057333,-15.41334,0.0,96
SCEN_6_PDRP30-APND,-5.136523333333334,11.367538190057333,-15.41334,0.0,96
SCEN_6_PDRP31-APND,-5.136523333333334,11.367538190057331,-15.41334,0.0,96
SCEN_6_PDRP32-APND,-5.136523333333334,11.367538190057331,-15.41334,0.0,96
SCEN_6_PDRP33-APND,-5.136523333333334,11.36753819005733,-15.41334,0.0,96
SCEN_6_PDRP34-APND,-5.136523333333334,11.367538190057333,-15.41334,0.0,96
SCEN_6_PDRP35-APND,-5.136523333333334,11.367538190057333,-15.41334,0.0,96
SCEN_6_PDRP36-APND,-5.136523333333334,11.367538190057335,-15.41334,0.0,96
SCEN_6_PDRP37-APND,-5.136523333333334,11.367538190057335,-15.41334,0.0,96
SCEN_6_PDRP38-APND,-5.136523333333334,11.367538190057335,-15.41334,0.0,96
SCEN_6_PDRP39-APND,-5.136523333333334,11.36753819005733,-15.41334,0.0,96
SCEN_6_PDRP40-APND,-5.136523333333334,11.367538190057335,-15.41334,0.0,96
SCEN_6_PDRP41-APND,-5.136523333333334,11.367538190057333,-15.41334,0.0,96
SCEN_6_PDRP42-APND,-5.136523333333334,11.367538190057333,-15.41334,0.0,96
SCEN_6_PDRP43-APND,-5.136523333333334,11.367538190057335,-15.41334,0.0,96
SCEN_6_PDRP44-APND,-5.136523333333334,11.367538190057333,-15.41334,0.0,96
SCEN_6_PDRP45-APND,-5.136523333333334,11.367538190057333,-15.41334,0.0,96
SCEN_6_PDRP46-APND,-5.136523333333334,11.367538190057326,-15.41334,0.0,96
SCEN_6_PDRP47-APND,-5.136523333333334,11.367538190057335,-15.41334,0.0,96
SCEN_6_PDRP48-APND,-5.136523333333334,11.367538190057335,-15.41334,0.0,96
SCEN_6_PDRP49-APND,-5.136523333333334,11.367538190057335,-15.41334,0.0,96
SCEN_6_PDRP50-APND,-5.136523333333334,11.367538190057333,-15.41334,0.0,96
SCEN_6_PDRP51-APND,-5.136523333333334,11.367538190057333,-15.41334,0.0,96
SCEN_6_PDRP52-APND,-5.136523333333334,11.367538190057333,-15.41334,0.0,96
SCEN_6_PDRP53-APND,-5.136523333333334,11.367538190057331,-15.41334,0.0,96
SCEN_6_PDRP54-APND,-5.136523333333334,11.367538190057335,-15.41334,0.0,96
SCEN_6_PDRP55-APND,-5.136523333333334,11.367538190057333,-15.41334,0.0,96
SCEN_6_PDRP56-APND,-5.136523333333334,11.367538190057338,-15.41334,0.0,96
SCEN_6_PDRP58-APND,-5.136523333333334,11.367538190057335,-15.41334,0.0,96
SCEN_6_PDRP59-APND,-5.136523333333334,11.367538190057338,-15.41334,0.0,96
SCEN_6_PDRP60-APND,-5.136523333333334,11.367538190057331,-15.41334,0.0,96
SCEN_6_PDRP61-APND,-5.136523333333334,11.367538190057338,-15.41334,0.0,96
SCEN_6_PDRP62-APND,-5.136523333333334,11.367538190057333,-15.41334,0.0,96
SCEN_6_PDRP63-APND,-5.136523333333334,11.367538190057331,-15.41334,0.0,96
SCEN_6_PDRP64-APND,-5.136523333333334,11.367538190057331,-15.41334,0.0,96
SCEN_6_PDRP65-APND,-5.136523333333334,11.367538190057331,-15.41334,0.0,96
SCEN_6_PDRP66-APND,-5.136523333333334,11.36753819005733,-15.41334,0.0,96
SCEN_6_PDRP76-APND,-5.136523333333334,11.367538190057335,-15.41334,0.0,96
SCEN_6_PDRP79-APND,-5.136523333333334,11.367538190057333,-15.41334,0.0,96
SCEN_6_PDRP80-APND,-5.136523333333334,11.36753819005733,-15.41334,0.0,96
